herb,candidate,cook_count,cook_rank_inv,cook_pmi,fg_cosine,fdb_rank_inv,qi_diff,qi_B,wei_jac,gui_jac,mask_cook,mask_flavor,mask_qi,mask_wei,mask_gui,mask_prop,miss_qi,miss_wei,miss_gui,label_claude,label_llama,label_gpt
월계수,블루치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,맥주,0.693147,0.007576,1.969441,0.106383,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
월계수,코냑브랜디,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,스위스치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,셰리,0.693147,0.014286,1.276293,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,1,0,0,0
월계수,럼,0.0,0.0,0.0,0.101517,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
월계수,대두,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,대추차블렌드,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,황기,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,진,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,캐러웨이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,베르가못,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,캐모마일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,엘더플라워,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,시트러스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,백합근,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,녹두,0.0,0.0,0.0,0.120056,0.0,0.0,-2.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
월계수,아니스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,칠리플레이크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,염소치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,소시지,0.693147,0.008403,1.563976,0.110682,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
월계수,소고기육수,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,옥수수전분,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,청주,0.0,0.0,0.0,0.03696,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
월계수,다크럼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,칠리파우더,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,마시멜로,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,캐슈넛,0.0,0.0,0.0,0.202401,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
월계수,커리잎,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,얼음설탕,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,진피,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,팥앙금,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,피시소스,0.0,0.0,0.0,0.131639,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
월계수,갈랑갈,0.0,0.0,0.0,0.177448,0.0,0.0,2.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
월계수,관자,0.0,0.0,0.0,0.117976,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
월계수,선드라이토마토,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,루꼴라,0.0,0.0,0.0,0.072262,0.0,0.0,-2.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
월계수,모차렐라치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,방울토마토,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,부라타치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,안초비,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,피칸프랄린,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,장미잼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,코코넛오일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,아몬드추출액,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,카라멜소스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,초콜릿칩,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,오트밀,0.0,0.0,0.0,0.089684,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
월계수,카라멜,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,당밀,0.0,0.0,0.0,0.118061,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
월계수,장미꽃잎,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,카레가루,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,파프리카가루,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,머스터드,0.0,0.0,0.0,0.122894,0.0,0.0,2.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
월계수,차이브,0.0,0.0,0.0,0.121184,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
월계수,가람마살라,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,해선장,0.0,0.0,0.0,0.192996,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
월계수,홍피망,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,라즈베리,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,콩,0.0,0.0,0.0,0.129586,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,1
월계수,밤,0.0,0.0,0.0,0.171471,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
월계수,곤약,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,1,0,0,0,0,0,1,1,1,0,0,0
월계수,다시마,0.0,0.0,0.0,0.15915,0.0,0.0,-2.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
월계수,해산물,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
월계수,스타프루트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,생강,0.0,0.0,0.0,0.201555,0.0,2.0,1.0,0.5,0.666667,1,1,1,1,1,1,0,0,0,1,1,1
칡,레몬,2.079442,0.25,0.075898,0.200215,0.0,0.0,-1.0,0.333333,0.333333,1,1,1,1,1,1,0,0,0,1,1,1
칡,마늘,0.0,0.0,0.0,0.224344,0.0,2.0,1.0,0.5,0.5,1,1,1,1,1,1,0,0,0,1,0,1
칡,시나몬,1.791759,0.111111,0.0,0.234928,0.0,3.0,2.0,1.0,0.2,1,1,1,1,1,1,0,0,0,1,1,1
칡,당근,0.0,0.0,0.0,0.193264,0.0,1.0,0.0,1.0,0.25,0,1,1,1,1,1,0,0,0,0,0,0
칡,꿀,1.098612,0.025641,0.097638,0.25866,0.0,1.0,0.0,0.5,0.25,1,1,1,1,1,1,0,0,0,1,1,1
칡,설탕,1.791759,0.1,0.0,0.404406,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,닭고기,0.0,0.0,0.0,0.256277,0.0,2.0,1.0,0.5,1.0,1,1,1,1,1,1,0,0,0,0,0,1
칡,오렌지,0.0,0.0,0.0,0.234569,0.0,1.0,0.0,0.333333,0.333333,1,1,1,1,1,1,0,0,0,0,1,0
칡,고수,0.0,0.0,0.0,0.198591,0.05,2.0,1.0,0.5,0.333333,1,1,1,1,1,1,0,0,0,0,0,0
칡,사과,0.0,0.0,0.0,0.219431,0.25,0.0,-1.0,0.333333,0.0,0,1,1,1,0,1,0,0,1,0,0,1
칡,양파,2.079442,0.333333,0.0,0.212824,0.0,2.0,1.0,1.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
칡,넛맥,1.098612,0.02439,0.0,0.21795,0.0,2.0,1.0,0.5,0.666667,1,1,1,1,1,1,0,0,0,1,1,0
칡,후추,0.0,0.0,0.0,0.211936,0.0,3.0,2.0,0.5,0.333333,0,1,1,1,1,1,0,0,0,0,0,1
칡,정향,0.0,0.0,0.0,0.214078,0.0,2.0,1.0,0.5,0.666667,0,1,1,1,1,1,0,0,0,0,0,0
칡,간장,0.0,0.0,0.0,0.24718,0.0,2.0,1.0,0.5,1.0,1,1,1,1,1,1,0,0,0,1,0,1
칡,바질,0.0,0.0,0.0,0.176495,0.055556,2.0,1.0,1.0,0.5,1,1,1,1,1,1,0,0,0,0,0,0
칡,카다멈,0.0,0.0,0.0,0.199466,0.0,2.0,1.0,0.5,0.666667,1,1,1,1,1,1,0,0,0,0,1,0
칡,버터,2.302585,1.0,0.23484,0.211568,0.0,1.0,-2.0,0.5,0.0,1,1,1,1,0,1,0,0,1,1,0,0
칡,로즈마리,1.386294,0.055556,1.563976,0.177422,0.0,2.0,1.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
칡,고추,0.693147,0.015152,0.264693,0.336639,0.0,3.0,2.0,0.5,1.0,1,1,1,1,1,1,0,0,0,0,0,0
칡,바닐라,1.386294,0.05,0.988611,0.23408,0.0,0.0,-1.0,0.0,0.333333,1,1,1,1,1,1,0,0,0,1,0,1
칡,올리브오일,1.94591,0.2,0.503104,0.372215,0.0,1.0,0.0,0.25,0.333333,1,1,1,1,1,1,0,0,0,0,0,0
칡,셀러리,0.693147,0.007937,0.0,0.20077,0.0,0.0,-1.0,0.333333,0.0,1,1,1,1,0,1,0,0,1,0,0,0
칡,대파,0.0,0.0,0.0,0.372784,0.0,2.0,1.0,0.5,0.333333,0,1,1,1,1,1,0,0,0,0,0,0
칡,코코넛밀크,1.609438,0.083333,1.563976,0.278009,0.0,0.0,-1.0,0.5,0.0,1,1,1,1,0,1,0,0,1,1,1,1
칡,민트,0.0,0.0,0.0,0.167518,0.0,0.0,-1.0,0.5,0.0,1,1,1,1,1,1,0,0,0,0,0,0
칡,팔각,0.0,0.0,0.0,0.172337,0.0,2.0,1.0,1.0,0.5,1,1,1,1,1,1,0,0,0,0,1,0
칡,토마토,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.333333,0.25,0,0,1,1,1,1,0,0,0,0,0,0
칡,돼지고기,0.693147,0.010309,0.465363,0.238978,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,호두,0.0,0.0,0.0,0.23331,0.0,2.0,1.0,0.5,0.0,0,1,1,1,1,1,0,0,0,0,0,0
칡,월계수,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.0,0,0,1,1,0,1,0,0,1,0,0,0
칡,배,0.0,0.0,0.0,0.266904,0.0,0.0,-1.0,0.333333,0.333333,1,1,1,1,1,1,0,0,0,0,0,0
칡,딜,0.693147,0.012195,0.0,0.191518,0.0,2.0,1.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
칡,타임,1.386294,0.0625,0.870828,0.178695,0.0,2.0,1.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
칡,커민,0.0,0.0,0.0,0.206387,0.0,2.0,1.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
칡,라임,0.0,0.0,0.0,0.202124,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,1,0,1
칡,밀가루,0.693147,0.007143,0.0,0.405939,0.0,0.0,-1.0,0.5,0.25,1,1,1,1,1,1,0,0,0,0,0,0
칡,아몬드,0.0,0.0,0.0,0.23422,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
칡,참기름,0.0,0.0,0.0,0.282837,0.0,1.0,0.0,1.0,0.0,1,1,1,1,0,1,0,0,1,0,0,0
칡,파슬리,1.609438,0.071429,0.830006,0.188926,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,오레가노,0.693147,0.014286,0.177681,0.164122,0.0,0.0,-1.0,0.333333,0.0,1,1,1,1,0,1,0,0,1,0,0,0
칡,블랙커런트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,회향,0.0,0.0,0.0,0.240313,0.0,2.0,1.0,0.5,0.2,0,1,1,1,1,1,0,0,0,0,0,0
칡,올스파이스,0.693147,0.014493,0.0,0.192793,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,차,0.0,0.0,0.0,0.2313,0.0,1.0,-2.0,0.333333,0.0,1,1,1,1,0,1,0,0,1,0,0,0
칡,강황,0.0,0.0,0.0,0.208515,0.0,1.0,-2.0,0.333333,0.0,1,1,1,1,1,1,0,0,0,0,1,1
칡,버섯,0.0,0.0,0.0,0.194033,0.0,1.0,0.0,0.5,0.25,0,1,1,1,1,1,0,0,0,0,0,1
칡,초콜릿,0.693147,0.006173,1.969441,0.397576,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,1
칡,식초,0.0,0.0,0.0,0.213338,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,계란,0.0,0.0,0.0,0.264291,0.0,1.0,0.0,0.5,0.0,0,1,1,1,0,1,0,0,1,0,0,0
칡,건포도,0.0,0.0,0.0,0.181745,0.0,1.0,0.0,0.333333,0.25,0,1,1,1,1,1,0,0,0,0,0,0
칡,식용유,0.0,0.0,0.0,0.400209,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,바나나,1.386294,0.066667,2.374906,0.226442,0.0,1.0,-2.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,1,1
칡,코코넛,0.693147,0.017857,0.716678,0.248853,0.0,1.0,0.0,1.0,0.0,1,1,1,1,0,1,0,0,1,0,0,0
칡,살구,0.0,0.0,0.0,0.281185,0.2,2.0,1.0,0.333333,0.0,0,1,1,1,1,1,0,0,0,0,0,0
칡,마조람,0.0,0.0,0.0,0.212787,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,딸기,0.0,0.0,0.0,0.0,0.0625,0.0,-1.0,0.333333,0.0,0,0,1,1,0,1,0,0,1,0,0,0
칡,양고기,0.693147,0.014706,0.716678,0.170127,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,표고버섯,0.0,0.0,0.0,0.392095,0.0,1.0,0.0,0.5,0.333333,0,1,1,1,1,1,0,0,0,0,0,0
칡,소금후추,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,쌀,0.0,0.0,0.0,0.211893,0.5,1.0,0.0,0.5,0.666667,1,1,1,1,1,1,0,0,0,0,0,0
칡,망고,0.0,0.0,0.0,0.197469,0.1,1.0,-2.0,0.333333,0.0,1,1,1,1,0,1,0,0,1,1,0,0
칡,구아바,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333,0.0,0,0,1,1,1,1,0,0,0,0,0,0
칡,소고기,0.693147,0.020833,0.02353,0.251376,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,파인애플,0.0,0.0,0.0,0.226438,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,1,0,0
칡,메이플시럽,1.098612,0.038462,1.746297,0.401536,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,1,1,1
칡,고구마,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0,0,1,1,0,1,0,0,1,0,0,1
칡,요거트,0.0,0.0,0.0,0.263662,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,닭육수,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,0,0
칡,감자,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0,0,1,1,0,1,0,0,1,0,0,0
칡,된장,0.0,0.0,0.0,0.427266,0.0,0.0,-1.0,0.333333,0.333333,1,1,1,1,1,1,0,0,0,0,0,0
칡,만다린오렌지,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333,0.333333,0,0,1,1,1,1,0,0,0,0,0,0
칡,녹차,0.0,0.0,0.0,0.197982,0.0,1.0,-2.0,0.333333,0.0,0,1,1,1,0,1,0,0,1,0,0,0
칡,구기자,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0,0,1,1,1,1,0,0,0,0,0,0
칡,깨,0.0,0.0,0.0,0.24,0.0,1.0,0.0,1.0,0.0,0,1,1,1,0,1,0,0,1,0,0,0
칡,새우,0.0,0.0,0.0,0.209644,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,우유,1.791759,0.125,0.688507,0.251534,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,1,0,0
칡,크림,1.098612,0.043478,0.02353,0.390936,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,1,0,0
칡,소금,0.0,0.0,0.0,0.433697,0.0,1.0,-2.0,0.0,0.0,0,1,1,1,0,1,0,0,1,0,0,0
칡,무,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,1.0,0.5,0,0,1,1,1,1,0,0,0,0,0,0
칡,카이엔페퍼,0.0,0.0,0.0,0.312261,0.0,3.0,2.0,0.5,1.0,1,1,1,1,1,1,0,0,0,0,0,0
칡,오이,0.0,0.0,0.0,0.244408,0.0,0.0,-1.0,0.5,0.666667,1,1,1,1,1,1,0,0,0,0,0,0
칡,레몬그라스,0.0,0.0,0.0,0.261148,0.0,2.0,1.0,0.5,0.25,1,1,1,1,1,1,0,0,0,0,0,0
칡,아보카도,0.0,0.0,0.0,0.241619,0.0,1.0,0.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
칡,귀리,0.0,0.0,0.0,0.254752,1.0,1.0,0.0,0.5,0.0,0,1,1,1,0,1,0,0,1,0,0,0
칡,아티초크,0.0,0.0,0.0,0.308268,0.0,1.0,0.0,0.5,0.0,0,1,1,1,0,1,0,0,1,0,0,0
칡,히솝오일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,세이지,1.098612,0.030303,1.409825,0.222343,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,계화,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.25,0,0,1,1,1,1,0,0,0,0,0,0
칡,렌틸콩,0.0,0.0,0.0,0.297663,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
칡,대추,0.0,0.0,0.0,0.268418,0.0,2.0,1.0,0.5,0.666667,0,1,1,1,1,1,0,0,0,0,0,0
칡,커피,0.0,0.0,0.0,0.343151,0.0,1.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,1,0,0,0
칡,화자오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,시금치,0.0,0.0,0.0,0.238089,0.0,1.0,0.0,0.5,0.2,1,1,1,1,1,1,0,0,0,0,0,0
칡,베이킹소다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,베이킹파우더,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,다시,0.0,0.0,0.0,0.386931,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,연근,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0,0,1,1,1,1,0,0,0,0,0,0
칡,미림,0.0,0.0,0.0,0.27231,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,두부,0.0,0.0,0.0,0.398993,0.0,0.0,-1.0,0.5,0.666667,1,1,1,1,1,1,0,0,0,0,0,0
칡,사케,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,화이트와인,1.94591,0.142857,1.681759,0.111231,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,옥수수,0.0,0.0,0.0,0.236141,0.333333,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
칡,대추야자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,파파야,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.333333,0,0,1,1,1,1,0,0,0,0,0,0
칡,무화과,0.0,0.0,0.0,0.235618,0.142857,0.0,-1.0,0.5,0.25,0,1,1,1,1,1,0,0,0,0,0,0
칡,포도,0.0,0.0,0.0,0.218706,0.125,1.0,0.0,0.333333,0.25,0,1,1,1,1,1,0,0,0,0,0,0
칡,파마산치즈,0.0,0.0,0.0,0.137513,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,피칸,0.0,0.0,0.0,0.197927,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
칡,호박,0.0,0.0,0.0,0.263239,0.0,1.0,0.0,0.5,0.666667,1,1,1,1,1,1,0,0,0,0,0,0
칡,페타치즈,0.0,0.0,0.0,0.223954,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,수박,0.0,0.0,0.0,0.181695,0.0,1.0,-2.0,0.5,0.25,0,1,1,1,1,1,0,0,0,0,0,0
칡,베이컨,0.693147,0.006667,0.583146,0.35197,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,콜리플라워,0.0,0.0,0.0,0.244944,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,감초,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0,0,1,1,1,1,0,0,0,0,0,0
칡,피스타치오,0.0,0.0,0.0,0.307417,0.0,2.0,1.0,0.333333,0.333333,0,1,1,1,1,1,0,0,0,0,1,0
칡,찹쌀,0.0,0.0,0.0,0.340268,0.0,2.0,1.0,0.5,0.666667,1,1,1,1,1,1,0,0,0,0,0,0
칡,계란노른자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,오렌지주스,0.693147,0.007042,0.0,0.231203,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,피망,0.0,0.0,0.0,0.228352,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,체리모야,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,레드커런트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,엘더베리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,보리,0.0,0.0,0.0,0.29379,0.0,0.0,-1.0,0.5,0.333333,1,1,1,1,1,1,0,0,0,0,0,0
칡,빵,0.0,0.0,0.0,0.270471,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,러비지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,패션프루트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,메밀,0.0,0.0,0.0,0.0,0.052632,1.0,-2.0,0.333333,0.666667,0,0,1,1,1,1,0,0,0,0,0,0
칡,아주완씨앗,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,자몽,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,크랜베리,0.0,0.0,0.0,0.0,0.071429,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,용안육,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.333333,0,0,1,1,1,1,0,0,0,0,0,0
칡,홍차,0.0,0.0,0.0,0.2313,0.0,1.0,-2.0,0.333333,0.0,1,1,1,1,0,1,0,0,1,0,0,0
